customer_id,full_name,email,phone,shipping_address,billing_address,loyalty_tier,created_at
CUST_00000643,Joshua Rice,ericksondavid@example.net,(718)685-6669,"Unit 1527 Box 3117, DPO AE 24392","1256 Sheila Drives Apt. 834, Guerraview, AS 17738",silver,2025-03-29
CUST_00000644,Courtney Smith,nicholasgallagher@example.net,832-897-1506,"7569 Natasha Roads, New Josephbury, IL 43749","38071 Williams Stream Suite 993, Matthewton, MS 86749",silver,2022-12-29
CUST_00000645,Edwin Nunez,pauladominguez@example.com,(967)905-5143,"4229 Mary Trace Suite 966, Cobbland, MI 33163","292 Patrick Prairie, Smithburgh, NM 66934",silver,2021-12-08
CUST_00000646,Kim Morrow,steven17@example.com,(793)866-3439x2529,"26247 Richard Branch, Lake Jamesshire, AK 75821","03630 Bennett Isle Suite 250, Austinland, DC 28584",bronze,2024-12-09
CUST_00000647,Gregory Hill,qschwartz@example.com,311-410-2867,"4761 Turner Mission, Wrightmouth, MD 34554","888 Farmer Pine, North Nicoletown, NH 13537",bronze,2022-08-13
CUST_00000648,Molly Rodriguez,fernando14@example.org,3072202455,"423 Richard Park, Lake Janice, AR 96800","60368 William Isle, Joseview, IL 64460",bronze,2020-06-08
CUST_00000649,Jennifer Miranda,dprice@example.com,(245)510-9109,"9393 Blanchard Spur Suite 904, Melissashire, VI 24516","26776 Michelle Tunnel, Port Sherri, VT 77484",bronze,2024-10-01
CUST_00000650,Alexis Harris,gregory17@example.org,(367)614-9498,"87835 Gonzalez Views Apt. 330, Hallmouth, IA 82954","3843 Kellie Mountains, Riverafurt, NY 94344",silver,2024-05-04
CUST_00000651,Andrew Harper,fwhite@example.org,(517)694-2817,"PSC 3023, Box 6412, APO AE 38920","81801 Ramirez Expressway, Lake Stephaniebury, CT 16628",silver,2020-03-07
CUST_00000652,Amber Yang,amberreynolds@example.net,6658277584,"98537 Brian Forks Suite 051, Williamsbury, GU 17811","9746 Jeff Curve Apt. 121, Rosemouth, WY 98961",bronze,2020-02-27
CUST_00000653,David Robinson,gainesjennifer@example.org,(434)353-3722x01091,"1555 Brown Radial, Cynthiaton, KY 20408","327 Fox Plaza, Port Christophermouth, RI 22358",platinum,2020-12-07
CUST_00000654,Amy Gordon,jonesashley@example.com,322.614.5593x766,"6411 Nathan Landing Apt. 253, South Kelliland, OR 12445","41652 Jackson Locks, New Pamelaville, AL 75840",silver,2023-02-27
CUST_00000655,Robert Dennis,fsmith@example.org,001-637-805-2635x100,"53494 Christina Well Suite 157, Michaelville, MH 51924","01792 Brown Locks, East James, SD 02860",bronze,2023-04-10
CUST_00000656,Kyle Chambers,fitzpatrickelizabeth@example.com,(777)465-7256,"82463 Mary Meadows, Lake Robertland, TN 88268","20981 Smith Way Suite 696, Port Janetfurt, AZ 61505",bronze,2023-05-17
CUST_00000657,Eric Thomas,isabelconway@example.net,4245617520,"635 Albert Tunnel Apt. 761, Bobberg, AR 41709","04509 Ryan Ville Apt. 533, West Anthony, MO 93595",bronze,2024-02-03
CUST_00000658,Connie Turner,robertsonshelby@example.com,297.343.2600x55955,"569 Murray Club Suite 336, New Bobbyshire, AZ 14827","1049 Gray Crest, Sanchezstad, TN 10281",bronze,2024-12-26
CUST_00000659,Travis Hobbs,ugraham@example.org,583.832.5848x6899,"1039 Todd Passage Apt. 893, West Laurenfurt, TN 15519","33209 Ramos Centers Apt. 407, Clarenceborough, MA 74827",bronze,2020-04-25
CUST_00000660,Lori Simmons,aaronfinley@example.com,001-307-998-4870x45069,"816 Zimmerman Street, Christopherstad, MT 78604","5339 Jeffrey Lights Apt. 857, Jamesville, OR 42455",bronze,2021-10-23
CUST_00000661,William David DDS,bradleysavannah@example.com,(679)893-5937x44039,"096 Holder Trace Apt. 672, North Timothyberg, VT 64500","008 Garcia Divide, Freemanton, CO 94003",bronze,2024-01-05
CUST_00000662,Emma Butler,evelyn60@example.net,308-630-3736x060,"814 Moore Fields, Clarkchester, LA 02826","146 Smith Village, East Beckystad, VI 47785",bronze,2025-02-11
CUST_00000663,James Webster,diazmelissa@example.com,+1-586-608-4907,"083 Kayla Rapids, Farleyhaven, WV 78936","4201 Kathryn Rapid Apt. 232, North Nicholasstad, CT 79150",gold,2022-10-13
CUST_00000664,Samuel Turner,randallkathleen@example.com,001-913-268-5283x06153,"45498 Robert Common Suite 674, South Nicholashaven, VA 55270","0917 Johnson Junctions, Lake Bethburgh, MS 60987",bronze,2020-11-06
CUST_00000665,Renee Melendez,gregorywilliams@example.com,524-424-4626,"571 Ronald Knoll, Williamsstad, GU 53214","46162 Emily Passage Suite 396, Rogerside, MP 99937",silver,2020-07-26
CUST_00000666,Tracy Grant,kentprice@example.org,(314)648-8112x103,"18073 Allen Bypass Apt. 585, Riveraborough, IA 62068","20487 Pamela Village, South Krista, MA 30317",bronze,2021-09-24
CUST_00000667,David Harris,tom73@example.org,(317)951-8878,"03167 Rodriguez Tunnel Apt. 615, Amyberg, AL 14066","1442 Wilson Prairie Suite 453, Port Kennethshire, MN 47048",platinum,2025-10-03
CUST_00000668,Tammy Boone,leejennifer@example.net,+1-394-315-1526x38409,"54550 Wendy Hill, New Victoriaton, TN 74371","29069 Torres Flat, Rogerview, DC 59362",bronze,2021-10-18
CUST_00000669,Nathaniel Lee,tracybrown@example.net,(225)728-8375,"767 Abigail Neck, West Nicholas, MO 28623","61090 Jose Centers Apt. 464, Williamsborough, MT 01291",bronze,2023-11-24
CUST_00000670,Michael Morrison,victor70@example.org,(961)986-3239x7913,"83000 Kelly Island Apt. 949, North Travis, VT 36936","0602 Michael Isle, Rebeccaborough, TN 86801",platinum,2025-04-15
CUST_00000671,Chelsea Gill,brian06@example.org,(755)830-0730x9505,"4662 Steele Knolls Apt. 896, East Matthew, NV 43401","176 Victoria Plains Apt. 954, South Mitchellton, CT 51405",gold,2024-08-06
CUST_00000672,Kristin Mendoza,lindsaycontreras@example.com,001-905-971-2198x8192,"22302 Peggy Heights, West Patrickmouth, NV 13881","058 Spencer Plaza Apt. 739, East Kari, RI 97873",gold,2020-08-24
CUST_00000673,Felicia Krueger,joycehall@example.org,+1-885-619-0534,"589 Margaret Cove, Port Michelle, FM 02070","82965 Farley Dale, Port Maryfurt, LA 51155",bronze,2020-12-13
CUST_00000674,Timothy Hayden,mosstracy@example.org,7108424624,"6081 Jeff Crossroad Suite 884, Toddton, OR 73491","6478 Reyes Isle Apt. 845, Lake Erinport, IA 75682",bronze,2021-09-21
CUST_00000675,Zachary Mendoza,nmeadows@example.org,285-617-4460,"1527 Carr Village, Kevinberg, AL 19473","7099 Xavier Crest, East Abigailmouth, WV 14534",silver,2024-03-20
CUST_00000676,Larry Harris,jacquelineanderson@example.org,321-428-9915x11455,"824 Lee Cliffs Apt. 737, West Michaelbury, CA 14902","5203 Sheila Spring, Rogersshire, DE 70850",gold,2025-06-26
CUST_00000677,Kristen Rowe,conwaylori@example.org,001-339-613-0448,"PSC 0266, Box 9141, APO AP 33077","805 Alyssa Ford, Port Michelleborough, AL 57263",silver,2023-06-25
CUST_00000678,Joseph Howard,lcarr@example.org,+1-641-260-4615,"61047 Morgan Port Apt. 199, Lake Leslie, MS 86717","830 Anna Pine, Andrewchester, SC 62728",silver,2020-12-29
CUST_00000679,Jose Crawford,wilsonbrooke@example.net,(711)890-1707,"7688 Keith Cape, West Christian, CO 26453","219 Jessica Isle Apt. 719, Johnsonstad, NM 38936",bronze,2020-10-12
CUST_00000680,William Harrison,bryanharris@example.com,+1-414-429-8315,"81405 Heidi Fort, West Daisy, NV 77472","Unit 4540 Box 6914, DPO AE 67326",silver,2020-05-28
CUST_00000681,Suzanne Wood,rnguyen@example.net,+1-691-507-3228x3608,"7085 Smith Summit Suite 067, West Donnahaven, NH 69519","3843 Kelsey Roads Suite 567, Franklinmouth, RI 21931",bronze,2023-01-12
CUST_00000682,Justin Walker,marcoconnell@example.org,883.806.3963x8452,"14564 Wells Track, South Mark, NJ 79097","632 Robinson Greens, South Katelyn, ID 89156",bronze,2021-03-31
CUST_00000683,Dean Donovan,watkinsmatthew@example.org,001-944-239-1649,"4033 Baker River, Smithbury, IA 80252","056 Hubbard Springs, West Bryanbury, ME 25561",bronze,2024-11-01
CUST_00000684,Jennifer Hernandez,donald62@example.net,369-534-2929,"9412 Richmond Cliffs, Port Paulbury, GA 56419","8329 Cruz Square Apt. 605, New Dakotatown, GA 89722",silver,2022-03-10
CUST_00000685,James Whitaker,angela73@example.net,(603)330-1623,"3180 Burns Locks Apt. 101, New Carriemouth, LA 53847","3743 Wright Cape, East Tarahaven, KS 25768",bronze,2023-03-30
CUST_00000686,Mr. Michael Scott PhD,andersonkylie@example.net,001-903-410-6153,"3606 Smith Harbors, Robertshaven, MO 61302","7168 Robert Circles, Lake Yolandamouth, MS 22858",bronze,2022-10-09
CUST_00000687,Maria Henry,bstrickland@example.com,(515)456-6847,"989 Hicks Path Apt. 703, Mortontown, AR 60269","7873 Collins Harbors, Sarahchester, VI 40519",silver,2024-03-03
CUST_00000688,Robert Jackson,smithharry@example.org,265.633.7746,"77375 Larson Valleys, Port Veronica, AZ 58716","16885 Richard Fort, Walshtown, AL 71992",bronze,2021-04-25
CUST_00000689,Katherine Stark,robert72@example.org,5678200784,"71960 Joshua Burg, North Joseph, LA 11790","83014 Wells Street Apt. 656, New Alyssaton, FM 89344",silver,2024-08-13
CUST_00000690,Maria Brown,daniellemills@example.com,342-944-2607,"USNV Cook, FPO AP 55927","89024 Gould Valley Apt. 882, Jonesborough, KS 91265",bronze,2025-12-01
CUST_00000691,Ryan Landry,sharonbishop@example.org,(943)473-4764x273,"38496 Brooks Estates, New Valerie, NJ 89591","63149 Hannah Path Apt. 372, New Joanna, NC 98074",bronze,2024-05-20
CUST_00000692,Pamela Gutierrez,jennifersalazar@example.org,6377638821,"353 Nancy Throughway, West Christinashire, OR 24108","Unit 4503 Box 0834, DPO AP 15173",silver,2020-12-06
CUST_00000693,Crystal Mann,michael08@example.org,541.448.4601x91344,"3619 Holland Motorway Apt. 173, Kathrynberg, KY 66897","7649 Jessica Flat Suite 813, Lake Thomas, DC 92074",bronze,2025-07-03
CUST_00000694,Jonathan Brooks,davidmoreno@example.org,+1-578-402-0586x9507,"85865 Mary Drives, Hopkinsfurt, OH 59907","818 Michael Fords Apt. 588, North Sarah, CO 26728",bronze,2025-02-09
CUST_00000695,Mary Jensen,michelle88@example.org,746-344-9369,"134 Kylie Track Suite 967, South Adamstad, OH 84529","0338 Jones Stream, Malonemouth, MO 02249",bronze,2022-04-14
CUST_00000696,Mr. Aaron Arnold,qtownsend@example.org,(979)533-5055x7385,"7921 Paul Junction, South Heidishire, OH 80763","9072 Gentry Spur Suite 881, West Heatherbury, OR 12045",bronze,2023-04-18
CUST_00000697,Joseph Hill,brian12@example.net,(380)311-9236x03768,"6463 Smith Hill Suite 570, New Jennifer, KS 87193","88379 Carolyn Plains, Rebeccashire, IN 99700",platinum,2024-09-21
CUST_00000698,Alicia Li,kjimenez@example.net,+1-387-623-3351x04096,"866 Michael Crossroad, West Andrewburgh, MS 07525","Unit 8227 Box 8146, DPO AP 46162",bronze,2024-08-16
CUST_00000699,Renee Browning,brownmichael@example.org,+1-597-231-5391x1498,"01561 Jones Prairie, Leeview, WY 33580","69823 Brad Expressway Suite 861, West Ryanburgh, IN 07314",gold,2020-11-06
CUST_00000700,Brent Hernandez,nking@example.com,548.620.7365x1189,"Unit 9812 Box 1300, DPO AP 97476","8019 Cruz Camp Apt. 412, West Kennethville, FM 21270",bronze,2020-09-18
CUST_00000701,Joseph Ochoa,garciabrian@example.net,2656578201,"384 Collier Road, Port Erinside, PR 53569","2487 Gordon Lodge, East Lisa, ND 85244",silver,2023-12-13
CUST_00000702,James Watson,ericjohnson@example.net,422.630.2333,"310 Ortega Pines, South Ericamouth, SC 32615","Unit 6173 Box 2776, DPO AE 92709",silver,2021-02-09
CUST_00000703,Karl Branch,jonesjoe@example.com,407.339.2013x546,"5619 David Cliffs Apt. 206, Port Christopher, VA 52619","513 Grant Wall, South Michaelfort, LA 10259",silver,2025-12-30
CUST_00000704,Michael Abbott,robert53@example.org,(876)302-5082,"6130 Jake Greens, Lake Courtneybury, NE 66920","366 Emma Mountains Suite 618, Michaelmouth, NJ 59861",bronze,2020-12-07
CUST_00000705,Shannon Malone,jeremy36@example.org,423-612-6163,"7640 Dylan Tunnel, Lake Ashleybury, TN 24052","592 Oconnell Parkways Apt. 618, South Kelly, ND 74631",bronze,2023-09-01
CUST_00000706,James Tran,evance@example.com,001-588-989-9572x989,"Unit 2826 Box 7126, DPO AP 32010","PSC 3960, Box 4244, APO AA 01070",bronze,2020-08-31
CUST_00000707,Adam Jackson,bbrown@example.org,(929)374-5493x03646,"995 Sharon Island Apt. 964, Kevinhaven, KY 33047","0217 Christine Turnpike Apt. 610, South Jennifer, IL 21714",gold,2021-05-04
CUST_00000708,Mr. Richard Knight PhD,sarahgibson@example.com,001-812-403-8187,"868 Monica Crescent Apt. 433, South Jonathanhaven, AK 42506","80437 Davis Estate, Carrside, AL 67676",gold,2020-01-12
CUST_00000709,Joseph Williams,derek35@example.com,3825832308,"55590 Hale Expressway Suite 879, East Sandrashire, CT 90691","1086 Christina Ramp Suite 078, New Krystal, TX 10996",platinum,2021-07-14
CUST_00000710,Sean Clay,matthewjohnson@example.net,+1-781-458-8144,"3721 White Stream Suite 603, East Mario, ME 09998","27594 Michael Canyon Apt. 657, Michaelfort, ME 68845",bronze,2020-02-11
CUST_00000711,Anthony Jones,ramirezdaniel@example.com,(406)973-2318,"95599 Mcdonald Forks, Cordovashire, ID 79359","107 Kristen Lock, Port Pamelamouth, NJ 28049",silver,2021-08-16
CUST_00000712,Stephanie Elliott,wbarnes@example.com,268-215-7245,"551 Jonathan Mission Suite 111, Leonardfurt, NH 02054","09600 Reilly Views Apt. 615, North Scott, MO 03233",gold,2023-12-23
CUST_00000713,Timothy Edwards,oliviamunoz@example.net,001-900-700-1529x11371,"56761 Ethan Point Suite 233, Port Alexiston, MN 52657","4569 Park Course, West Jasonfurt, VI 81739",bronze,2024-12-31
CUST_00000714,Laurie Goodwin,belindatran@example.org,6906255618,"USS Paul, FPO AP 92176","Unit 5755 Box 4606, DPO AP 25475",bronze,2024-08-20
CUST_00000715,Jennifer Jones,jenkinsaimee@example.org,321-482-9987x478,"482 Walker Villages, Port Daniel, FM 62328","0533 Lisa Inlet, Chapmanfurt, VA 07078",silver,2020-05-13
CUST_00000716,David Davenport,rhood@example.org,(848)990-5670,"27365 Gardner Drive, North Thomas, AL 08896","758 Keith Highway, East Robertbury, ME 69502",silver,2022-08-05
CUST_00000717,Steven Rivera,pfitzgerald@example.org,7093004365,"428 King Spring, South Evelynburgh, NM 80857","26193 Salazar Way Apt. 293, New Deborahport, LA 28740",gold,2020-03-13
CUST_00000718,Brenda Hinton,ryan39@example.org,(684)582-6691x362,"651 Colleen Street, Michaelland, TX 93480","USS Parks, FPO AE 26361",bronze,2021-02-02
CUST_00000719,Kathryn Mccann,butlerbradley@example.com,550-554-2960x80706,"08194 Mckinney Crossroad Suite 230, East Robertmouth, DC 17409","7999 Samantha Mountains Apt. 566, Andersonbury, AR 50516",silver,2023-11-29
CUST_00000720,Jeffrey Roberson,simmonsphillip@example.net,(699)287-9509x82210,"83034 Natalie Route, Jamesmouth, MA 27332","7837 Deborah Land Apt. 041, South Todd, NJ 50261",bronze,2020-05-09
CUST_00000721,Randy Friedman,chavezjohn@example.net,664-481-8804,"280 Monica Station Suite 316, Salazarside, NJ 95775","Unit 9593 Box 2249, DPO AA 63342",bronze,2024-12-16
CUST_00000722,Raymond Johnson,steelerichard@example.org,+1-377-838-3638,"30454 Brown Brook, Garciafurt, KS 76560","675 Chan Prairie, Port Davidport, MA 35100",bronze,2025-06-24
CUST_00000723,Willie Henry,michaelallen@example.org,832-612-6942x894,"844 Tran Courts, Jessicaville, NM 53875","944 Anita Street, South Mary, NV 53412",gold,2020-09-22
CUST_00000724,Todd Reynolds,castillokevin@example.net,(303)662-5863,"280 Kenneth Crest Suite 050, Gilbertchester, CT 96289","66748 Randall Rapids, Morrisontown, NC 63275",silver,2024-04-09
CUST_00000725,Mary Miller,vhodge@example.net,001-841-570-6462x55402,"52552 Heather Dale, West Wesleyside, ID 60273","141 Marcus Camp, Chelseaport, WY 38646",silver,2025-06-08
CUST_00000726,Rebecca Marquez,braysteven@example.org,001-655-682-4301x7646,"54047 Thompson Junctions Apt. 950, North Darrellmouth, WI 21362","70725 Nelson Stream Apt. 786, North Carolynview, NH 85596",bronze,2022-03-03
CUST_00000727,Christian Dawson,xlopez@example.net,798.480.3153x88824,"627 Padilla Plaza Apt. 603, South Joshuashire, AK 31690","0751 Cheryl Glen Suite 037, New Shelia, AK 30436",gold,2023-08-05
CUST_00000728,Nancy Stewart,apadilla@example.net,790.550.4043x333,"809 Wilson Plains Suite 142, New Victoria, IN 48732","085 Castillo Alley, Howardville, ID 75961",bronze,2020-06-12
CUST_00000729,Aaron Parker,cruzhannah@example.net,949.351.6321x11978,"USNV Moyer, FPO AA 87106","256 Monroe Neck, Kerrifurt, GU 32591",gold,2020-04-04
CUST_00000730,Derrick Anderson,phillipskaren@example.net,+1-509-433-9137,"55967 Wallace Rapid, North Erinmouth, OR 72361","1862 Russell Mill Suite 163, Port Anna, IL 70511",bronze,2024-12-10
CUST_00000731,Jerry Peters,kristinmiller@example.com,(353)906-0119x8756,"7627 Nguyen Ways Apt. 160, Tammyshire, NH 05609","26249 Turner Ridge, Richardstad, AS 36782",bronze,2023-02-07
CUST_00000732,Alexander Gomez,robertsonrenee@example.com,368.480.0230x09156,"2213 Nicholas Pike, Brownhaven, ID 36191","53644 Lisa Port Suite 412, Lake Stevenburgh, AR 71394",bronze,2022-04-01
CUST_00000733,Kyle Nguyen,rodriguezmichael@example.net,+1-880-236-5774x491,"89899 Adrian Park, Peterville, WA 15814","289 Peggy Parkways, New Albert, AK 88857",bronze,2020-08-25
CUST_00000734,Edgar Hughes,diazgregory@example.net,+1-336-659-5201x491,"927 Cynthia Isle Suite 033, Goodmanhaven, TX 46738","3650 Schultz Locks, Montgomeryton, AZ 10938",silver,2025-05-14
CUST_00000735,Steven Stein,castrokim@example.org,284-433-6875,"589 Hunt Cove, Kimberlyshire, NH 52395","15240 Stafford Crossing, Danamouth, NY 90876",silver,2022-11-14
CUST_00000736,Laura Jackson,john17@example.net,001-763-722-3998x21374,"900 Young Radial, Christinaport, WY 36767","6861 Timothy Via, Port John, IA 43587",bronze,2024-08-03
CUST_00000737,Charles Turner,karenhodges@example.com,(511)940-4288x60505,"4107 Perkins Village Apt. 626, Justinbury, ME 59735","01844 West Lane Apt. 629, Brianchester, LA 09063",gold,2022-08-21
CUST_00000738,Arthur Hamilton MD,rachael86@example.com,(566)708-1126x0030,"604 Matthew Run, New Zachary, SC 83971","417 Elizabeth Route, Richardsonberg, IL 34007",bronze,2021-06-20
CUST_00000739,Mr. David Wright,brownmichael@example.com,(569)610-6271x5312,"9965 Cole Throughway, Lake Tyler, MT 87794","5461 Loretta Union Apt. 384, Gibsonburgh, NE 34620",silver,2024-05-22
CUST_00000740,Linda Gonzalez,harrisonamanda@example.net,450-568-8269x17768,"Unit 8167 Box 8434, DPO AP 05605","98928 Patricia Springs, Port Matthew, IL 45019",gold,2025-06-02
CUST_00000741,Eric Rush,shannon51@example.org,544.901.3480x87354,"71776 Nicole Spur, West Diane, SD 82606","56286 Tyler Pass Apt. 384, Popeland, IA 97359",silver,2020-05-07
CUST_00000742,Manuel Brock,zmiller@example.org,+1-988-226-0335x91015,"9223 Jennifer Parkway, Justinbury, MH 25285","4918 Smith Square, Lake Jorge, WV 45821",bronze,2020-04-01
CUST_00000743,George Ochoa,susan11@example.org,+1-908-659-9144x920,"85023 Kathy Dam Suite 532, Youngmouth, AS 16082","6512 Richard Brooks Suite 119, Kelseymouth, IL 84279",gold,2021-06-26
CUST_00000744,Valerie Taylor,daniel27@example.org,001-826-699-9699,"49032 John Orchard Suite 146, Oliviashire, IA 93609","03158 Gray Forks Suite 428, Lake Luketown, AR 77106",silver,2022-04-25
CUST_00000745,Travis Harris,abigailburton@example.com,+1-799-871-8428,"7020 Robert Mountains Suite 136, Josephstad, OK 36427","Unit 3195 Box 0787, DPO AE 02479",bronze,2024-08-08
CUST_00000746,Vincent Novak,imontes@example.org,+1-593-425-9140x8499,"21893 Sue Drive Suite 065, South Jessicaville, MH 20662","390 John Groves Apt. 292, Thomasmouth, TX 48251",bronze,2025-01-25
CUST_00000747,Michael Henry,creed@example.net,212.834.2669,"305 Phillips Manor, Johntown, KS 49125","562 Lawson Landing Suite 578, Port Tracey, IN 78396",silver,2021-01-24
CUST_00000748,Dana Bennett,carterbryan@example.org,+1-508-672-6176x072,"502 Lewis Isle Suite 077, Tateport, WY 28863","10951 Gill Plaza Suite 828, Lake Meghanmouth, NJ 24108",silver,2025-02-27
